City_ID,City,Lat,Lng,Current Description,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Saldanha,-33.0117,17.9442,clear sky,60.85,91,0,12.57,ZA,2022-07-28 16:39:59
1,Takoradi,4.8845,-1.7554,overcast clouds,77.9,74,91,14.5,GH,2022-07-28 16:39:59
2,Mayumba,-3.432,10.6554,broken clouds,72.61,76,79,5.97,GA,2022-07-28 16:39:59
3,Qaanaaq,77.484,-69.3632,clear sky,39.96,70,9,1.19,GL,2022-07-28 16:40:00
4,Albany,42.6001,-73.9662,scattered clouds,88.57,61,26,1.01,US,2022-07-28 16:39:35
5,Saint Pete Beach,27.7253,-82.7412,clear sky,93.24,70,0,5.75,US,2022-07-28 16:40:00
6,Jamestown,42.097,-79.2353,light rain,78.53,82,100,10.36,US,2022-07-28 16:40:01
7,Belgrade,44.804,20.4651,clear sky,83.86,39,0,4.61,RS,2022-07-28 16:35:03
8,Vaini,-21.2,-175.2,broken clouds,73.56,94,75,6.91,TO,2022-07-28 16:40:01
9,Najran,17.4924,44.1277,scattered clouds,92.05,26,34,8.66,SA,2022-07-28 16:40:02
10,Rikitea,-23.1203,-134.9692,clear sky,73.35,70,2,20.65,PF,2022-07-28 16:40:02
11,Oranjestad,12.524,-70.027,few clouds,87.75,62,20,13.8,AW,2022-07-28 16:38:53
12,Moerai,-22.4333,-151.3333,broken clouds,73.0,77,54,23.42,PF,2022-07-28 16:40:03
13,Abu Samrah,35.3029,37.1841,clear sky,93.74,14,0,12.46,SY,2022-07-28 16:40:04
14,Hilo,19.7297,-155.09,clear sky,77.29,82,0,8.05,US,2022-07-28 16:40:04
15,Miyako,39.6367,141.9525,clear sky,70.93,94,5,2.33,JP,2022-07-28 16:40:05
16,Porto Walter,-8.2686,-72.7439,broken clouds,92.52,43,69,1.34,BR,2022-07-28 16:40:06
17,Saint-Philippe,-21.3585,55.7679,scattered clouds,71.19,82,45,7.4,RE,2022-07-28 16:40:06
18,Bethel,41.3712,-73.414,scattered clouds,88.36,69,40,5.75,US,2022-07-28 16:38:16
19,Ushuaia,-54.8,-68.3,broken clouds,46.06,53,75,18.41,AR,2022-07-28 16:40:07
20,Mahebourg,-20.4081,57.7,scattered clouds,71.26,83,40,9.22,MU,2022-07-28 16:40:07
21,Kruisfontein,-34.0033,24.7314,clear sky,65.88,84,0,4.72,ZA,2022-07-28 16:40:08
22,Tuktoyaktuk,69.4541,-133.0374,light rain,46.4,81,100,12.66,CA,2022-07-28 16:40:08
23,Dikson,73.5069,80.5464,overcast clouds,44.37,98,100,17.63,RU,2022-07-28 16:40:09
24,Izumo,35.3667,132.7667,scattered clouds,78.75,91,31,5.32,JP,2022-07-28 16:40:09
25,Bubaque,11.2833,-15.8333,overcast clouds,80.73,77,86,12.93,GW,2022-07-28 16:40:10
26,Torbay,47.6666,-52.7314,few clouds,72.75,77,20,14.97,CA,2022-07-28 16:35:30
27,Sao Filipe,14.8961,-24.4956,scattered clouds,80.56,75,25,12.55,CV,2022-07-28 16:40:11
28,Airai,-8.9266,125.4092,scattered clouds,52.2,84,26,3.8,TL,2022-07-28 16:40:12
29,Usinsk,65.9939,57.5281,few clouds,67.39,52,16,12.53,RU,2022-07-28 16:40:12
30,Mesetas,3.3846,-74.0442,overcast clouds,70.65,98,100,1.61,CO,2022-07-28 16:40:13
31,Lebu,-37.6167,-73.65,clear sky,53.74,72,0,13.22,CL,2022-07-28 16:39:00
32,Klaksvik,62.2266,-6.589,overcast clouds,54.52,88,94,16.33,FO,2022-07-28 16:40:13
33,Saskylakh,71.9167,114.0833,light rain,62.91,77,100,4.07,RU,2022-07-28 16:40:14
34,Abiramam,9.4667,78.45,overcast clouds,83.08,72,98,9.44,IN,2022-07-28 16:40:16
35,Sitka,57.0531,-135.33,moderate rain,57.09,94,100,4.61,US,2022-07-28 16:40:17
36,Busselton,-33.65,115.3333,light rain,62.02,86,42,19.6,AU,2022-07-28 16:40:17
37,Mataura,-46.1927,168.8643,overcast clouds,47.48,98,100,3.6,NZ,2022-07-28 16:39:14
38,Jiazi,22.8779,116.067,overcast clouds,83.64,84,100,3.33,CN,2022-07-28 16:40:18
39,Dakar,14.6937,-17.4441,overcast clouds,85.08,71,96,16.89,SN,2022-07-28 16:40:18
40,Saint Anthony,45.0205,-93.218,clear sky,74.25,54,0,18.41,US,2022-07-28 16:40:19
41,Salalah,17.0151,54.0924,broken clouds,77.09,88,75,5.75,OM,2022-07-28 16:40:19
42,Chokurdakh,70.6333,147.9167,overcast clouds,44.62,58,88,9.35,RU,2022-07-28 16:35:30
43,Buraydah,26.326,43.975,overcast clouds,104.45,11,100,9.6,SA,2022-07-28 16:40:20
44,Hirtshals,57.5881,9.9592,few clouds,62.56,67,19,4.79,DK,2022-07-28 16:40:21
45,Abnub,27.2696,31.1511,clear sky,100.62,12,7,8.55,EG,2022-07-28 16:40:21
46,Bredasdorp,-34.5322,20.0403,clear sky,54.21,72,0,3.87,ZA,2022-07-28 16:41:22
47,Arraial Do Cabo,-22.9661,-42.0278,clear sky,87.76,48,0,14.97,BR,2022-07-28 16:39:35
48,Gat,31.61,34.7642,clear sky,89.4,100,0,10.45,IL,2022-07-28 16:41:22
49,Campbell River,50.0163,-125.2446,clear sky,77.38,65,0,3.44,CA,2022-07-28 16:37:33
50,Bluff,-46.6,168.3333,overcast clouds,47.8,73,100,9.89,NZ,2022-07-28 16:41:23
51,Cururupu,-1.8283,-44.8683,light rain,84.02,61,35,5.37,BR,2022-07-28 16:41:23
52,Husavik,66.0449,-17.3389,clear sky,56.32,62,7,5.17,IS,2022-07-28 16:41:23
53,Kupang,-10.1667,123.5833,overcast clouds,73.74,71,98,12.21,ID,2022-07-28 16:41:24
54,Kavieng,-2.5744,150.7967,overcast clouds,82.65,73,100,16.69,PG,2022-07-28 16:38:53
55,Andapa,-14.65,49.65,broken clouds,61.09,97,74,2.08,MG,2022-07-28 16:41:24
56,Georgetown,5.4112,100.3354,few clouds,82.33,90,20,7.0,MY,2022-07-28 16:40:35
57,Castro,-24.7911,-50.0119,broken clouds,74.73,42,60,11.18,BR,2022-07-28 16:36:34
58,Salinas,36.6777,-121.6555,haze,65.21,86,100,0.0,US,2022-07-28 16:39:31
59,Zhigansk,66.7697,123.3711,overcast clouds,68.47,64,93,6.53,RU,2022-07-28 16:41:25
60,Barrow,71.2906,-156.7887,overcast clouds,33.15,97,100,13.2,US,2022-07-28 16:41:25
61,Katobu,-4.9408,122.5276,broken clouds,72.97,85,54,4.72,ID,2022-07-28 16:41:26
62,Saint George,37.1041,-113.5841,clear sky,85.42,56,0,4.61,US,2022-07-28 16:41:01
63,Severo-Kurilsk,50.6789,156.125,scattered clouds,51.66,93,45,8.05,RU,2022-07-28 16:41:26
64,Thiruvananthapuram,8.4833,76.9167,light intensity drizzle,78.78,83,75,3.44,IN,2022-07-28 16:39:30
65,Pozo Colorado,-23.4923,-58.7972,few clouds,96.35,18,18,12.86,PY,2022-07-28 16:41:27
66,Komsomolskiy,40.4272,71.7189,broken clouds,90.32,19,63,16.11,UZ,2022-07-28 16:41:27
67,Puerto Ayora,-0.7393,-90.3518,overcast clouds,76.96,90,98,10.0,EC,2022-07-28 16:41:28
68,Yagodnoye,62.55,149.6667,overcast clouds,52.38,62,100,5.59,RU,2022-07-28 16:41:28
69,Seoul,37.5683,126.9778,scattered clouds,83.8,77,40,5.75,KR,2022-07-28 16:37:43
70,Qasigiannguit,68.8193,-51.1922,broken clouds,48.45,65,76,1.88,GL,2022-07-28 16:41:28
71,Burgeo,47.6167,-57.6152,broken clouds,67.39,71,61,5.39,CA,2022-07-28 16:41:29
72,Fortuna Foothills,32.6578,-114.4119,overcast clouds,91.49,40,100,14.97,US,2022-07-28 16:41:29
73,Chuy,-33.6971,-53.4616,overcast clouds,52.57,93,100,12.03,UY,2022-07-28 16:41:30
74,Kalmunai,7.4167,81.8167,overcast clouds,80.11,80,100,2.57,LK,2022-07-28 16:41:30
75,Chopovychi,50.8332,28.9533,broken clouds,70.88,54,62,5.79,UA,2022-07-28 16:41:30
76,Clyde River,70.4692,-68.5914,light rain,39.43,93,100,16.11,CA,2022-07-28 16:41:06
77,Punta Arenas,-53.15,-70.9167,light rain,41.11,84,75,31.07,CL,2022-07-28 16:39:38
78,Umba,66.6871,34.3429,overcast clouds,55.31,81,96,11.48,RU,2022-07-28 16:41:31
79,Avarua,-21.2078,-159.775,overcast clouds,75.25,88,100,16.11,CK,2022-07-28 16:37:01
80,Victoria,22.2855,114.1577,overcast clouds,88.32,79,99,4.0,HK,2022-07-28 16:40:18
81,Ixtapa,20.7,-105.2,overcast clouds,86.23,74,100,6.91,MX,2022-07-28 16:41:32
82,Rorvik,64.8621,11.2373,broken clouds,57.18,76,75,9.22,NO,2022-07-28 16:41:32
83,Kulhudhuffushi,6.6221,73.07,overcast clouds,81.72,80,91,18.19,MV,2022-07-28 16:41:33
84,Andros Town,24.7,-77.7667,clear sky,87.76,68,9,16.24,BS,2022-07-28 16:41:33
85,Nikolskoye,59.7035,30.7861,overcast clouds,69.87,61,93,4.72,RU,2022-07-28 16:38:25
86,Victoria Point,-27.5833,153.3,scattered clouds,52.95,92,37,5.95,AU,2022-07-28 16:41:34
87,Bengkulu,-3.8004,102.2655,moderate rain,76.87,90,93,4.68,ID,2022-07-28 16:41:34
88,Yellowknife,62.456,-114.3525,overcast clouds,63.12,72,100,9.22,CA,2022-07-28 16:41:34
89,Hobart,-42.8794,147.3294,few clouds,43.05,70,19,13.8,AU,2022-07-28 16:37:06
90,Puro,12.4841,123.3827,overcast clouds,81.43,84,100,12.64,PH,2022-07-28 16:41:35
91,Khatanga,71.9667,102.5,scattered clouds,60.94,57,48,4.85,RU,2022-07-28 16:41:35
92,Aljezur,37.3191,-8.8033,clear sky,74.59,71,4,15.3,PT,2022-07-28 16:41:36
93,Praya,14.9215,-23.5087,few clouds,88.34,58,20,8.05,CV,2022-07-28 16:42:36
94,Alberton,46.8168,-64.0654,scattered clouds,75.33,69,29,4.68,CA,2022-07-28 16:42:21
95,Hualmay,-11.0964,-77.6139,broken clouds,65.95,71,57,8.9,PE,2022-07-28 16:42:36
96,Kununurra,-15.7667,128.7333,broken clouds,53.58,82,64,0.0,AU,2022-07-28 16:42:37
97,Vestmanna,62.1564,-7.1664,overcast clouds,52.72,94,100,13.8,FO,2022-07-28 16:42:37
98,Carnarvon,-24.8667,113.6333,overcast clouds,69.94,57,100,3.98,AU,2022-07-28 16:42:38
99,Abatskoye,56.2875,70.4555,light rain,62.29,95,93,10.87,RU,2022-07-28 16:42:38
100,Kapaa,22.0752,-159.319,light rain,75.52,91,40,11.5,US,2022-07-28 16:42:38
101,Tura,25.5198,90.2201,broken clouds,74.32,91,67,3.11,IN,2022-07-28 16:42:39
102,Butaritari,3.0707,172.7902,overcast clouds,81.7,73,90,15.3,KI,2022-07-28 16:42:39
103,Suleya,55.1352,58.8792,overcast clouds,57.85,79,85,3.78,RU,2022-07-28 16:42:40
104,Khandyga,62.6667,135.6,scattered clouds,64.8,72,47,2.89,RU,2022-07-28 16:42:40
105,Wapi Pathum,15.8452,103.3768,broken clouds,83.32,69,64,6.49,TH,2022-07-28 16:42:40
106,Hermanus,-34.4187,19.2345,clear sky,55.8,75,0,4.14,ZA,2022-07-28 16:42:41
107,Broome,42.2506,-75.833,broken clouds,86.47,61,58,3.0,US,2022-07-28 16:42:41
108,Petropavlovsk-Kamchatskiy,53.0452,158.6483,overcast clouds,52.39,100,100,2.24,RU,2022-07-28 16:42:41
109,Kahului,20.8947,-156.47,clear sky,76.84,68,0,4.0,US,2022-07-28 16:38:24
110,Mabaruma,8.2,-59.7833,few clouds,90.21,52,22,5.64,GY,2022-07-28 16:42:42
111,Thompson,55.7435,-97.8558,few clouds,68.16,49,20,8.05,CA,2022-07-28 16:42:42
112,Wuda,39.4994,106.7117,scattered clouds,81.28,23,35,11.23,CN,2022-07-28 16:42:43
113,Itoman,26.1247,127.6694,broken clouds,84.22,79,65,8.05,JP,2022-07-28 16:42:43
114,Ilulissat,69.2167,-51.1,few clouds,48.22,71,20,4.61,GL,2022-07-28 16:42:44
115,Shujaabad,29.8797,71.2931,light rain,84.25,58,100,11.72,PK,2022-07-28 16:42:44
116,Qeshm,26.9581,56.2719,broken clouds,87.69,75,81,20.89,IR,2022-07-28 16:42:44
117,Kardymovo,54.8902,32.4311,broken clouds,62.78,72,77,7.61,RU,2022-07-28 16:42:45
118,Borovoy,55.4333,86.0833,clear sky,67.28,68,0,8.95,RU,2022-07-28 16:42:45
119,Ahipara,-35.1667,173.1667,broken clouds,55.62,74,70,10.89,NZ,2022-07-28 16:42:45
120,Meulaboh,4.1363,96.1285,overcast clouds,76.87,87,87,3.02,ID,2022-07-28 16:42:46
121,Varhaug,58.6147,5.6457,clear sky,64.69,72,7,10.74,NO,2022-07-28 16:42:46
122,Quelimane,-17.8786,36.8883,broken clouds,69.75,73,75,3.44,MZ,2022-07-28 16:42:47
123,Zheleznodorozhnyy,55.7503,38.0042,overcast clouds,72.21,92,99,10.56,RU,2022-07-28 16:42:47
124,Mbalmayo,3.5167,11.5,light rain,68.92,97,77,5.1,CM,2022-07-28 16:42:47
125,Bani,18.2833,-70.3333,clear sky,86.86,48,7,14.83,DO,2022-07-28 16:39:15
126,Ribeira Grande,38.5167,-28.7,broken clouds,75.6,69,75,4.61,PT,2022-07-28 16:42:48
127,Chapais,49.7834,-74.8492,light rain,65.98,94,99,7.11,CA,2022-07-28 16:42:48
128,Pevek,69.7008,170.3133,overcast clouds,39.72,77,86,2.53,RU,2022-07-28 16:42:49
129,Nampula,-15.1165,39.2666,scattered clouds,66.15,77,40,10.36,MZ,2022-07-28 16:42:49
130,Tasiilaq,65.6145,-37.6368,overcast clouds,44.76,93,100,5.86,GL,2022-07-28 16:42:49
131,Talnakh,69.4865,88.3972,clear sky,56.21,69,5,8.75,RU,2022-07-28 16:42:50
132,Tomatlan,19.9333,-105.25,overcast clouds,90.09,52,87,1.79,MX,2022-07-28 16:42:50
133,Mar Del Plata,-38.0023,-57.5575,light intensity drizzle,50.09,92,75,19.57,AR,2022-07-28 16:39:26
134,Dicabisagan,17.0818,122.4157,overcast clouds,79.47,88,100,4.63,PH,2022-07-28 16:42:51
135,Trenggalek,-8.05,111.7167,overcast clouds,73.56,95,99,3.06,ID,2022-07-28 16:42:51
136,Huilong,31.8111,121.655,clear sky,83.93,91,0,11.14,CN,2022-07-28 16:42:51
137,Esso,55.9333,158.7,light rain,51.82,96,100,2.19,RU,2022-07-28 16:42:52
138,Batasan,12.7667,120.7833,overcast clouds,81.54,79,100,2.48,PH,2022-07-28 16:42:52
139,Zvenigovo,55.9742,48.0181,broken clouds,74.35,76,71,5.91,RU,2022-07-28 16:43:53
140,Cabcaben,14.454,120.5914,heavy intensity rain,83.14,83,100,6.69,PH,2022-07-28 16:43:53
141,Karamadai,11.2406,76.9601,overcast clouds,79.18,71,99,2.15,IN,2022-07-28 16:43:53
142,Adrar,20.5022,-10.0711,clear sky,110.8,5,0,11.07,MR,2022-07-28 16:43:54
143,Frontera Comalapa,15.65,-92.1333,overcast clouds,82.36,65,86,2.66,MX,2022-07-28 16:43:54
144,Port Alfred,-33.5906,26.891,few clouds,65.17,82,12,5.01,ZA,2022-07-28 16:43:54
145,Ulkan,57.243,107.3223,light rain,57.78,98,100,4.99,RU,2022-07-28 16:43:55
146,Aksu,41.1231,80.2644,broken clouds,88.77,25,66,3.85,CN,2022-07-28 16:43:55
147,Araouane,18.9048,-3.5265,overcast clouds,107.04,14,95,9.64,ML,2022-07-28 16:43:56
148,Hithadhoo,-0.6,73.0833,overcast clouds,82.89,74,100,13.96,MV,2022-07-28 16:43:56
149,Kaitangata,-46.2817,169.8464,overcast clouds,42.33,91,100,8.97,NZ,2022-07-28 16:43:56
150,Ballina,-28.8667,153.5667,broken clouds,50.02,99,81,6.85,AU,2022-07-28 16:43:57
151,Beitbridge,-22.2167,30.0,clear sky,68.79,37,0,10.22,ZW,2022-07-28 16:43:57
152,Andenes,69.3143,16.1194,broken clouds,52.93,76,75,6.91,NO,2022-07-28 16:43:57
153,Guerrero Negro,27.9769,-114.0611,few clouds,75.4,61,17,9.8,MX,2022-07-28 16:39:46
154,Madingou,-4.1536,13.55,broken clouds,83.46,43,64,5.86,CG,2022-07-28 16:43:58
155,Kodiak,57.79,-152.4072,clear sky,56.71,51,0,5.75,US,2022-07-28 16:43:58
156,Ambovombe,-25.1667,46.0833,clear sky,67.06,72,9,14.92,MG,2022-07-28 16:43:59
157,Trinidad,-14.8333,-64.9,few clouds,93.18,38,20,13.8,BO,2022-07-28 16:43:59
158,Provideniya,64.3833,-173.3,overcast clouds,47.21,92,98,2.35,RU,2022-07-28 16:44:00
159,Poum,-20.2333,164.0167,scattered clouds,70.79,77,50,10.56,NC,2022-07-28 16:44:00
160,Egvekinot,66.3167,-179.1667,overcast clouds,41.47,85,99,3.42,RU,2022-07-28 16:44:00
161,East London,-33.0153,27.9116,clear sky,65.34,88,0,13.8,ZA,2022-07-28 16:40:12
162,Cabo San Lucas,22.8909,-109.9124,clear sky,91.62,60,0,5.75,MX,2022-07-28 16:39:25
163,Prince George,53.9166,-122.753,clear sky,77.25,54,0,3.44,CA,2022-07-28 16:39:58
164,Mount Isa,-20.7333,139.5,clear sky,51.57,40,0,5.75,AU,2022-07-28 16:41:15
165,Lakselv,70.0513,24.9718,broken clouds,53.42,76,75,16.11,NO,2022-07-28 16:44:01
166,Kutum,14.2,24.6667,overcast clouds,83.44,42,100,9.42,SD,2022-07-28 16:41:21
167,Marion,39.7684,-86.1555,scattered clouds,86.04,55,40,10.36,US,2022-07-28 16:42:04
168,Carutapera,-1.195,-46.02,few clouds,85.98,63,23,5.66,BR,2022-07-28 16:44:03
169,Buala,-8.145,159.5921,light rain,79.27,83,66,8.14,SB,2022-07-28 16:44:03
170,Aligudarz,33.4006,49.6949,scattered clouds,73.9,46,48,4.43,IR,2022-07-28 16:44:04
171,Santiago De Cao,-7.9589,-79.2392,mist,60.93,88,100,11.5,PE,2022-07-28 16:44:04
172,Longyan,25.1072,117.0225,overcast clouds,72.03,91,100,2.39,CN,2022-07-28 16:44:05
173,Dieppe,49.75,1.1667,overcast clouds,77.18,50,100,1.01,FR,2022-07-28 16:42:28
174,Tigzirt,36.8886,4.1198,clear sky,84.49,58,1,9.35,DZ,2022-07-28 16:44:05
175,Tiksi,71.6872,128.8694,overcast clouds,53.1,98,97,3.29,RU,2022-07-28 16:41:41
176,Trairi,-3.2778,-39.2689,broken clouds,85.14,56,51,15.39,BR,2022-07-28 16:44:06
177,Monywa,22.1167,95.1333,broken clouds,90.68,58,77,5.06,MM,2022-07-28 16:44:07
178,Asau,46.4333,26.4,overcast clouds,74.32,95,99,3.69,RO,2022-07-28 16:44:07
179,Rubizhne,49.0123,38.3797,broken clouds,80.6,42,68,6.35,UA,2022-07-28 16:44:07
180,Tehachapi,35.1322,-118.449,few clouds,88.56,26,16,11.01,US,2022-07-28 16:44:08
181,Salta,-24.7859,-65.4117,overcast clouds,57.79,80,100,10.36,AR,2022-07-28 16:43:33
182,Lazi,48.0667,24.2333,broken clouds,80.4,47,51,5.5,UA,2022-07-28 16:44:09
183,Mbanza-Ngungu,-5.25,14.8667,scattered clouds,78.84,37,25,5.48,CD,2022-07-28 16:44:09
184,Codrington,-38.2667,141.9667,few clouds,45.79,75,14,5.7,AU,2022-07-28 16:44:10
185,Viedma,-40.8135,-62.9967,scattered clouds,52.34,46,33,15.88,AR,2022-07-28 16:40:28
186,Katsuura,35.1333,140.3,overcast clouds,79.16,92,97,9.86,JP,2022-07-28 16:44:10
187,Souillac,-20.5167,57.5167,scattered clouds,70.18,83,40,9.22,MU,2022-07-28 16:45:11
188,Kamina,-8.7386,24.9906,overcast clouds,70.56,25,97,4.94,CD,2022-07-28 16:45:11
189,Cape Town,-33.9258,18.4232,clear sky,64.35,71,0,16.11,ZA,2022-07-28 16:43:27
190,Alofi,-19.0595,-169.9187,broken clouds,75.09,78,79,13.8,NU,2022-07-28 16:45:12
191,Saint-Pierre,-21.3393,55.4781,overcast clouds,69.48,80,100,3.44,RE,2022-07-28 16:45:13
192,Bambous Virieux,-20.3428,57.7575,light rain,71.22,83,40,9.22,MU,2022-07-28 16:40:14
193,Padang,-0.9492,100.3543,overcast clouds,78.08,87,91,4.74,ID,2022-07-28 16:45:13
194,Batagay-Alyta,67.8006,130.4114,overcast clouds,67.17,65,99,1.83,RU,2022-07-28 16:45:15
195,Flin Flon,54.7682,-101.865,few clouds,69.64,46,20,4.61,CA,2022-07-28 16:45:15
196,Lukulu,-14.3707,23.242,few clouds,67.5,28,22,3.38,ZM,2022-07-28 16:45:16
197,Mankono,8.0586,-6.1897,overcast clouds,80.17,64,97,7.43,CI,2022-07-28 16:45:16
198,Sergeyevka,53.88,67.4158,overcast clouds,62.47,96,88,12.53,KZ,2022-07-28 16:45:17
199,Erdenet,49.0333,104.0833,few clouds,48.29,88,20,2.37,MN,2022-07-28 16:45:17
200,Solnechnyy,50.7214,136.6319,overcast clouds,65.71,95,100,1.16,RU,2022-07-28 16:45:18
201,Ostrovnoy,68.0531,39.5131,overcast clouds,52.12,82,93,18.59,RU,2022-07-28 16:45:18
202,Vila Velha,-20.3297,-40.2925,scattered clouds,84.15,68,40,14.97,BR,2022-07-28 16:45:18
203,Beyneu,45.3167,55.2,light rain,75.2,61,100,4.72,KZ,2022-07-28 16:45:19
204,Atuona,-9.8,-139.0333,light rain,75.9,79,41,24.14,PF,2022-07-28 16:45:19
205,Malinovskiy,61.1953,62.8397,clear sky,63.07,48,0,4.41,RU,2022-07-28 16:45:20
206,Port Elizabeth,-33.918,25.5701,clear sky,68.09,86,0,12.66,ZA,2022-07-28 16:41:16
207,Tuatapere,-46.1333,167.6833,overcast clouds,43.23,88,100,4.32,NZ,2022-07-28 16:41:39
208,Saint-Joseph,-21.3667,55.6167,broken clouds,68.38,81,54,8.46,RE,2022-07-28 16:45:21
209,Wangkui,46.8333,126.5,broken clouds,70.0,92,81,1.83,CN,2022-07-28 16:45:21
210,Portland,45.5234,-122.6762,few clouds,81.99,62,11,1.99,US,2022-07-28 16:42:26
211,Nanortalik,60.1432,-45.2371,few clouds,44.73,81,18,3.27,GL,2022-07-28 16:45:22
212,Bathsheba,13.2167,-59.5167,scattered clouds,88.41,78,40,21.85,BB,2022-07-28 16:45:22
213,Tamala,52.541,43.2515,broken clouds,71.2,72,64,7.11,RU,2022-07-28 16:45:22
214,Harper,4.375,-7.7169,broken clouds,77.38,69,51,9.19,LR,2022-07-28 16:42:50
215,Kungurtug,50.5994,97.5228,broken clouds,45.12,90,54,1.05,RU,2022-07-28 16:45:23
216,Nome,64.5011,-165.4064,clear sky,42.87,81,0,0.0,US,2022-07-28 16:45:23
217,Lagoa,39.05,-27.9833,few clouds,72.63,78,12,5.79,PT,2022-07-28 16:45:24
218,Ancud,-41.8697,-73.8203,overcast clouds,47.25,80,94,3.69,CL,2022-07-28 16:45:24
219,Kondinskoye,59.6481,67.41,overcast clouds,60.22,69,100,7.65,RU,2022-07-28 16:45:25
220,Vostok,46.4856,135.8833,broken clouds,64.8,92,84,3.56,RU,2022-07-28 16:45:25
221,Opuwo,-18.0607,13.84,few clouds,71.15,21,15,6.91,NA,2022-07-28 16:44:10
